0.7982,0.72309,0.62676,0.62527,0.47679,0.45373,0.72637,0.69449,0.55014,0.5175,1,0.80534,0.87023,0.78368,0.7369,0.70845,0.76172,0.71816,0.70912,0.65673,0.36471,0.26708,0.58367,0.54929,0.47327,0.45208,0.5101,0.52794,0.75979,0.71789,0.48346,0.47221,0.59296,0.56926,0.4149,0.34095,0.45476,0.41184,0.47129,0.48877,0.43116,0.4212,0.53938,0.52602,0.47919,0.47113,0.52397,0.549,0.50322,0.46419,0.52342,0.4834,0.51885,0.48979,0.59164,0.5886,0.69405,0.64741,0.56987,0.52782,0.68324,0.54886,0.73746,0.67955,0.50481,0.47681,0.51073,0.48717,0.57191,0.54417,0.36289,0.32732,0.40642,0.366,0.27661,0.26145,0.23444,0.21412,0.68084,0.68153,0.74683,0.73977,0.71021,0.71778,0.68071,0.65267,0.57827,0.57594,0.63562,0.62808,0.29878,0.35731,0.16609,0.30935,0.44818,0.40005,0.49997,0.46326,0.41543,0.44351,0.29375,0.36615,0.31402,0.34302,0.29288,0.34727,0.2184,0.1496,0.32649,0.45914,0.33361,0.33483,0.28484,0.32491,0.24436,0.21453
0.74189,0.75271,0.60923,0.69627,0.48038,0.51954,0.71024,0.80841,0.55648,0.60824,0.80534,1,0.79088,0.88558,0.67929,0.79368,0.73218,0.75344,0.68163,0.69312,0.38202,0.31288,0.57782,0.59482,0.44364,0.4894,0.48393,0.51238,0.75824,0.78868,0.55197,0.559,0.62393,0.63906,0.41907,0.3952,0.4805,0.46545,0.47345,0.49181,0.43465,0.45699,0.52748,0.51351,0.46191,0.45976,0.52231,0.54094,0.50553,0.46452,0.53832,0.49386,0.53121,0.47959,0.59127,0.56737,0.66293,0.64281,0.55696,0.54569,0.64765,0.61943,0.7302,0.77271,0.45103,0.51535,0.50451,0.52466,0.57224,0.56354,0.40071,0.39681,0.41274,0.42728,0.2851,0.32651,0.27105,0.29065,0.68433,0.68977,0.72779,0.74692,0.66283,0.72559,0.63101,0.65745,0.52057,0.52655,0.61414,0.63396,0.38373,0.34869,0.26588,0.32022,0.40421,0.37341,0.50055,0.45978,0.45183,0.43001,0.39832,0.3932,0.37891,0.37072,0.33294,0.3592,0.23984,0.19153,0.29921,0.46089,0.382,0.36478,0.33592,0.37168,0.28372,0.21543
0.79687,0.71701,0.71649,0.68706,0.56796,0.52635,0.79767,0.73462,0.67164,0.62406,0.87023,0.79088,1,0.84309,0.84789,0.79257,0.70335,0.66886,0.7005,0.63115,0.43006,0.31975,0.68796,0.64444,0.57458,0.54727,0.59488,0.60317,0.72607,0.68363,0.52362,0.49217,0.59919,0.54939,0.48421,0.38368,0.49419,0.46275,0.50515,0.54399,0.44248,0.4359,0.603,0.58658,0.55616,0.5435,0.5884,0.61379,0.58099,0.55314,0.5848,0.56078,0.5712,0.55979,0.64644,0.64907,0.69575,0.66285,0.62971,0.58645,0.72446,0.59184,0.72916,0.65035,0.60464,0.5578,0.57176,0.53552,0.57673,0.55671,0.38721,0.35292,0.38535,0.34369,0.27955,0.25896,0.21161,0.18233,0.66707,0.65404,0.75957,0.75667,0.74773,0.74288,0.77441,0.72801,0.6242,0.63539,0.71399,0.69561,0.35599,0.42513,0.24202,0.40908,0.44958,0.39134,0.53713,0.49983,0.45699,0.48409,0.351,0.43773,0.35216,0.37415,0.34889,0.41198,0.24489,0.18559,0.29002,0.46302,0.36269,0.36108,0.32569,0.35589,0.27705,0.20448
0.7297,0.71317,0.65097,0.73307,0.52756,0.56256,0.73244,0.82574,0.59816,0.65785,0.78368,0.88558,0.84309,1,0.72356,0.8397,0.67998,0.68533,0.65416,0.64136,0.44883,0.37097,0.64543,0.65637,0.52614,0.5527,0.54834,0.57634,0.72025,0.74773,0.57724,0.57553,0.60611,0.59531,0.46089,0.40418,0.49586,0.49147,0.4845,0.52755,0.43724,0.47349,0.54652,0.52052,0.50205,0.48649,0.53525,0.55784,0.54214,0.49581,0.5804,0.51894,0.5596,0.49993,0.63372,0.60119,0.64763,0.62207,0.58478,0.56035,0.65655,0.62018,0.69244,0.70226,0.52236,0.56467,0.54751,0.55914,0.55679,0.54464,0.39516,0.39661,0.38596,0.39647,0.28064,0.3018,0.23808,0.24835,0.65233,0.66083,0.71681,0.73946,0.67693,0.72611,0.69101,0.70381,0.55823,0.59408,0.6613,0.65969,0.40344,0.38047,0.30744,0.35953,0.41209,0.39034,0.49448,0.46054,0.45858,0.44932,0.42707,0.42627,0.39926,0.38641,0.36687,0.39118,0.2649,0.19784,0.2864,0.45065,0.35946,0.34986,0.32931,0.36743,0.29554,0.20581
0.72544,0.66475,0.71941,0.66863,0.64824,0.57575,0.7355,0.65496,0.71796,0.62847,0.7369,0.67929,0.84789,0.72356,1,0.82729,0.66959,0.63677,0.66424,0.60332,0.51857,0.40622,0.72972,0.68688,0.67175,0.62609,0.68332,0.68426,0.71285,0.65513,0.5577,0.51773,0.60679,0.5535,0.51225,0.40387,0.51946,0.48142,0.5804,0.59438,0.49012,0.48746,0.60034,0.59194,0.55644,0.54888,0.60961,0.62328,0.59255,0.57353,0.58399,0.57596,0.58773,0.57165,0.65463,0.66101,0.65692,0.63811,0.61082,0.57833,0.66009,0.53882,0.70129,0.59725,0.61996,0.55257,0.58968,0.54499,0.5441,0.54589,0.38964,0.36213,0.40887,0.36405,0.29451,0.28098,0.2229,0.17848,0.6582,0.63936,0.7407,0.7359,0.82276,0.76568,0.76515,0.72768,0.68663,0.67199,0.71403,0.71046,0.36204,0.43811,0.27068,0.43444,0.47151,0.41169,0.56336,0.5131,0.44757,0.48964,0.33464,0.44993,0.34894,0.37777,0.39084,0.44741,0.26222,0.20318,0.31868,0.48426,0.37892,0.3611,0.32014,0.37999,0.30712,0.20495
0.68816,0.67385,0.66483,0.71565,0.58715,0.60929,0.70745,0.74975,0.65095,0.69841,0.70845,0.79368,0.79257,0.8397,0.82729,1,0.66908,0.66247,0.6581,0.64574,0.5089,0.45077,0.69078,0.71362,0.58672,0.6176,0.60339,0.63134,0.7419,0.76165,0.60858,0.61315,0.60855,0.59791,0.45301,0.40021,0.49569,0.49463,0.53986,0.58725,0.46537,0.51211,0.55594,0.54287,0.49068,0.49257,0.55709,0.56666,0.54128,0.50526,0.53166,0.50819,0.53834,0.50861,0.6131,0.59716,0.62513,0.59939,0.54844,0.52868,0.59771,0.56711,0.68283,0.65741,0.51016,0.52637,0.52873,0.52478,0.54121,0.53874,0.39543,0.39274,0.38131,0.38991,0.28261,0.30582,0.22115,0.21873,0.64826,0.65624,0.72093,0.73189,0.77877,0.81307,0.68563,0.6977,0.628,0.64885,0.6392,0.66037,0.4017,0.37298,0.33238,0.39337,0.44371,0.40689,0.50497,0.47364,0.4227,0.4283,0.39492,0.4203,0.36783,0.35943,0.37435,0.41494,0.22343,0.1925,0.31376,0.48136,0.3512,0.33286,0.32943,0.3734,0.28582,0.21842
0.79905,0.81124,0.59036,0.61496,0.47658,0.44917,0.63664,0.6426,0.50418,0.46576,0.76172,0.73218,0.70335,0.67998,0.66959,0.66908,1,0.92024,0.7342,0.76084,0.46156,0.37006,0.55406,0.54334,0.47534,0.49316,0.49016,0.50962,0.8678,0.83312,0.58134,0.56646,0.74522,0.72575,0.52308,0.47094,0.57067,0.54244,0.56727,0.59339,0.50675,0.52121,0.66276,0.64964,0.59858,0.60478,0.63727,0.67494,0.59609,0.5436,0.56373,0.51371,0.53673,0.51979,0.65192,0.65719,0.84645,0.78443,0.58038,0.54798,0.60522,0.47629,0.80786,0.74046,0.44634,0.42522,0.60498,0.59223,0.72466,0.70805,0.40966,0.38948,0.49702,0.47301,0.3909,0.39473,0.39528,0.36069,0.92015,0.88786,0.89226,0.85078,0.73787,0.78418,0.63897,0.63303,0.57482,0.56326,0.60142,0.60714,0.37613,0.39183,0.22605,0.34133,0.51736,0.4565,0.64428,0.58872,0.55059,0.55352,0.37783,0.43105,0.42083,0.44665,0.4247,0.46021,0.31923,0.25404,0.404,0.57181,0.49777,0.46997,0.36706,0.46929,0.37201,0.26317
0.76432,0.82595,0.59494,0.62972,0.48586,0.47129,0.62867,0.65536,0.50519,0.47211,0.71816,0.75344,0.66886,0.68533,0.63677,0.66247,0.92024,1,0.73405,0.77513,0.47848,0.39505,0.56015,0.55068,0.46617,0.49269,0.49047,0.50279,0.82507,0.85401,0.58787,0.57757,0.74419,0.73606,0.51041,0.47031,0.55698,0.55713,0.56152,0.5946,0.50282,0.5297,0.64883,0.64361,0.58764,0.59382,0.64568,0.67686,0.59294,0.55206,0.55752,0.52551,0.54479,0.52601,0.63969,0.64845,0.82117,0.80063,0.56664,0.55102,0.57093,0.4646,0.79179,0.77086,0.43577,0.41094,0.59558,0.59508,0.72144,0.70956,0.40729,0.39983,0.48243,0.49238,0.38951,0.41668,0.39638,0.3793,0.86446,0.9014,0.84636,0.85283,0.69253,0.7725,0.6227,0.62211,0.54387,0.55441,0.58517,0.60235,0.39174,0.39719,0.24512,0.35462,0.48336,0.42841,0.6281,0.56026,0.55113,0.54845,0.39179,0.4309,0.43112,0.43588,0.40498,0.43176,0.31487,0.23596,0.36188,0.53584,0.49553,0.46616,0.37347,0.4587,0.34954,0.2379
0.84999,0.82709,0.73737,0.73453,0.57737,0.55703,0.75167,0.73265,0.60471,0.54743,0.70912,0.68163,0.7005,0.65416,0.66424,0.6581,0.7342,0.73405,1,0.92085,0.4567,0.39009,0.67182,0.63298,0.5232,0.5162,0.55233,0.55985,0.68339,0.66668,0.6061,0.56417,0.80843,0.77501,0.591,0.53062,0.57117,0.53929,0.55396,0.57987,0.46086,0.50507,0.64684,0.61423,0.6302,0.62635,0.59395,0.64885,0.61919,0.58524,0.59001,0.55694,0.52204,0.51384,0.61997,0.62685,0.79917,0.75442,0.65692,0.6353,0.66939,0.57959,0.7494,0.71173,0.57126,0.53465,0.71061,0.68805,0.7983,0.76436,0.43656,0.4031,0.48802,0.45667,0.38872,0.40206,0.39457,0.37368,0.67449,0.6789,0.73121,0.7276,0.62992,0.67107,0.65317,0.63311,0.53238,0.53858,0.65878,0.65278,0.49945,0.56232,0.35819,0.49855,0.44332,0.38333,0.61783,0.56577,0.59163,0.60695,0.47459,0.53441,0.4925,0.50543,0.40956,0.4467,0.37908,0.32884,0.32671,0.51956,0.54489,0.53812,0.4493,0.48752,0.38481,0.13642
0.81586,0.85347,0.66694,0.71746,0.55358,0.56128,0.68705,0.71991,0.56085,0.52701,0.65673,0.69312,0.63115,0.64136,0.60332,0.64574,0.76084,0.77513,0.92085,1,0.47441,0.42466,0.61147,0.60132,0.47054,0.50309,0.5157,0.52366,0.7039,0.71469,0.61421,0.58983,0.83917,0.8387,0.59731,0.57729,0.58499,0.56714,0.56562,0.59362,0.48262,0.53811,0.6353,0.6027,0.62161,0.61562,0.58465,0.64973,0.62058,0.57102,0.58283,0.54072,0.51147,0.49915,0.60697,0.60948,0.80532,0.77828,0.65152,0.63403,0.6327,0.55612,0.74733,0.74775,0.50079,0.49443,0.71403,0.70628,0.84589,0.83723,0.4358,0.43168,0.49913,0.50122,0.40719,0.46142,0.44736,0.44836,0.70251,0.70596,0.72674,0.72423,0.61757,0.68417,0.59473,0.5929,0.49642,0.49384,0.62705,0.6166,0.53727,0.55439,0.40556,0.50315,0.45075,0.41282,0.63733,0.57832,0.61803,0.6134,0.51975,0.54768,0.53667,0.52719,0.4401,0.44941,0.41878,0.35672,0.36009,0.53632,0.59324,0.5737,0.47475,0.52175,0.40842,0.15788
0.46233,0.45961,0.51759,0.51536,0.51591,0.50086,0.46896,0.4506,0.45056,0.43331,0.36471,0.38202,0.43006,0.44883,0.51857,0.5089,0.46156,0.47848,0.4567,0.47441,1,0.80856,0.54875,0.53436,0.50952,0.54156,0.58047,0.59228,0.47648,0.47398,0.58885,0.53595,0.54016,0.51868,0.51146,0.46467,0.56657,0.56552,0.60247,0.62546,0.56617,0.56599,0.42297,0.40837,0.42978,0.42964,0.44434,0.46557,0.45377,0.44509,0.44479,0.43353,0.40815,0.39228,0.49888,0.49964,0.45405,0.44281,0.43775,0.44625,0.36484,0.31097,0.43498,0.37492,0.41705,0.41431,0.52388,0.51731,0.46018,0.45356,0.38041,0.39351,0.39363,0.38105,0.34028,0.3326,0.26363,0.23632,0.48194,0.48408,0.48777,0.49831,0.50109,0.52951,0.46785,0.48447,0.4607,0.48896,0.49332,0.49345,0.42565,0.41877,0.39905,0.42449,0.35712,0.35161,0.44582,0.41346,0.41269,0.43241,0.39364,0.43068,0.38936,0.39636,0.45873,0.43784,0.32443,0.27378,0.31001,0.35746,0.40464,0.38428,0.34839,0.36793,0.3791,0.16147
0.36578,0.36798,0.41911,0.45843,0.42536,0.4747,0.37578,0.40916,0.35574,0.3765,0.26708,0.31288,0.31975,0.37097,0.40622,0.45077,0.37006,0.39505,0.39009,0.42466,0.80856,1,0.46669,0.4888,0.44429,0.51478,0.47929,0.54822,0.3898,0.42249,0.55946,0.5607,0.48093,0.48261,0.44843,0.44057,0.50829,0.52435,0.51777,0.58044,0.4953,0.58114,0.33958,0.32184,0.36112,0.34587,0.37403,0.39564,0.38206,0.35703,0.36867,0.35082,0.32731,0.3085,0.40613,0.39061,0.36506,0.3517,0.34549,0.37305,0.27538,0.26373,0.34404,0.30974,0.3153,0.35792,0.45616,0.46202,0.39568,0.3877,0.34363,0.41253,0.35067,0.3737,0.31183,0.32765,0.25403,0.24742,0.37193,0.39695,0.38711,0.39457,0.42901,0.48347,0.35584,0.37748,0.39456,0.41097,0.39,0.38382,0.40352,0.36204,0.39923,0.37399,0.27351,0.30989,0.36138,0.31868,0.36518,0.3532,0.3885,0.38457,0.36686,0.35549,0.42519,0.37488,0.32345,0.2882,0.26235,0.27771,0.33693,0.32468,0.27679,0.32181,0.34113,0.12442
0.64137,0.61733,0.90473,0.83101,0.72965,0.68209,0.81228,0.71193,0.74506,0.659,0.58367,0.57782,0.68796,0.64543,0.72972,0.69078,0.55406,0.56015,0.67182,0.61147,0.54875,0.46669,1,0.93578,0.81674,0.78582,0.74902,0.72422,0.53144,0.53004,0.69662,0.69262,0.65633,0.60983,0.62772,0.50881,0.51969,0.49517,0.53343,0.56924,0.40644,0.44681,0.61778,0.62207,0.54797,0.55229,0.63343,0.61833,0.57852,0.61803,0.56025,0.62078,0.62139,0.59939,0.59641,0.60614,0.59026,0.58754,0.59276,0.58959,0.58405,0.5071,0.58677,0.52021,0.67914,0.61994,0.66628,0.633,0.53194,0.53585,0.41655,0.4332,0.3749,0.36192,0.305,0.29275,0.27051,0.24749,0.55077,0.55291,0.61293,0.63348,0.60254,0.62543,0.70385,0.687,0.57625,0.61088,0.64929,0.68167,0.51068,0.53731,0.48524,0.57643,0.3445,0.28476,0.48252,0.42788,0.45496,0.48353,0.39903,0.48852,0.37698,0.39156,0.39959,0.42353,0.28867,0.19126,0.22181,0.36753,0.39615,0.38791,0.38237,0.35667,0.29635,0.08101
0.62068,0.61221,0.84987,0.87295,0.70341,0.70602,0.77165,0.74711,0.71084,0.69374,0.54929,0.59482,0.64444,0.65637,0.68688,0.71362,0.54334,0.55068,0.63298,0.60132,0.53436,0.4888,0.93578,1,0.8028,0.83777,0.72156,0.73571,0.52628,0.53039,0.68379,0.72478,0.63812,0.6104,0.613,0.52483,0.50195,0.48622,0.517,0.55857,0.39107,0.44212,0.60629,0.62069,0.53363,0.54129,0.63816,0.61508,0.56789,0.60983,0.54667,0.6091,0.60059,0.5857,0.58335,0.59114,0.58661,0.58068,0.5639,0.57999,0.54851,0.53736,0.56424,0.52586,0.62157,0.6519,0.65356,0.64843,0.52348,0.5339,0.39506,0.43583,0.34615,0.34122,0.28045,0.27428,0.24003,0.23466,0.54214,0.54982,0.60873,0.62833,0.58448,0.61903,0.67073,0.68765,0.54646,0.59596,0.60605,0.66819,0.51298,0.48091,0.51466,0.52324,0.34998,0.27339,0.47525,0.40874,0.43977,0.44658,0.41117,0.45001,0.36541,0.35669,0.38887,0.3977,0.26528,0.17844,0.22079,0.36927,0.38325,0.35685,0.36309,0.3487,0.27881,0.072411
